global_step,epoch,train/loss,time/wall_clock_sec,time/step_time_sec,sampler/query_norm,correction/weight_mean,correction/weight_min,correction/weight_max,correction/weight_clipped_frac,lsh/refresh_count,lsh/refresh_time_sec,sampler/p_mean,sampler/p_min,sampler/p_max,sampler/cp_mean,sampler/cpK_mean,sampler/bucket_size_mean,sampler/bucket_size_max,sampler/attempts_mean,sampler/fallback_rate,sampler/probability_clamped_frac,sampler/unique_count,sampler/duplicate_count,sampler/duplicate_frac,sampler/resample_count_mean,sample/unique_count,sample/duplicate_count,sample/duplicate_frac,sample/label0_count,sample/label1_count,sample/fallback_count,sample/mean_p,sample/min_p,sample/max_p,sample/mean_bucket_size,sample/resample_count_sum,sampler/unique_count_batch,sampler/duplicate_count_batch,sampler/duplicate_frac_batch,sampler/label0_count_batch,sampler/label1_count_batch,sampler/coverage_so_far
193,1.6695652173913043,0.38874542713165283,51.59014391899109,0.09697580337524414,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,13,19,1.0
194,1.6782608695652175,0.2642689049243927,51.82635474205017,0.09957456588745117,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,13,19,1.0
195,1.6869565217391305,0.2874498665332794,52.07406687736511,0.11324429512023926,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
196,1.6956521739130435,0.3890097737312317,52.309800148010254,0.11508846282958984,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,9,23,1.0
197,1.7043478260869565,0.21048054099082947,52.54590439796448,0.11686944961547852,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,7,25,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,7,25,1.0
198,1.7130434782608697,0.3490729331970215,52.760071754455566,0.0944967269897461,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,19,13,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,19,13,1.0
199,1.7217391304347827,0.44135940074920654,52.99844026565552,0.09914684295654297,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,7,25,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,7,25,1.0
200,1.7304347826086957,0.2140693962574005,53.237345933914185,0.10251569747924805,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,4,28,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,4,28,1.0
201,1.7391304347826086,0.3380194902420044,54.39831304550171,0.09604525566101074,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,12,20,1.0
202,1.7478260869565216,0.3988480269908905,54.63238000869751,0.09365081787109375,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,7,25,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,7,25,1.0
203,1.7565217391304349,0.2639550566673279,54.86943483352661,0.09752917289733887,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,14,18,1.0
204,1.7652173913043478,0.2514272630214691,55.10307455062866,0.09332942962646484,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,14,18,1.0
205,1.7739130434782608,0.289969801902771,55.33763265609741,0.09367203712463379,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
206,1.7826086956521738,0.22351039946079254,55.57189202308655,0.09399724006652832,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,6,26,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,6,26,1.0
207,1.791304347826087,0.37177610397338867,55.80579924583435,0.0940098762512207,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
208,1.8,0.1795528531074524,56.042109966278076,0.09487175941467285,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
209,1.808695652173913,0.14941121637821198,56.294137716293335,0.11223649978637695,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,9,23,1.0
210,1.817391304347826,0.36626777052879333,56.52973914146423,0.11191678047180176,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,9,23,1.0
211,1.826086956521739,0.15952423214912415,56.765010356903076,0.11267876625061035,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,12,20,1.0
212,1.8347826086956522,0.4231840968132019,57.00011992454529,0.1141211986541748,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,10,22,1.0
213,1.8434782608695652,0.27102938294410706,57.2234742641449,0.10253453254699707,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
214,1.8521739130434782,0.24050253629684448,57.449368953704834,0.09446001052856445,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,5,27,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,5,27,1.0
215,1.8608695652173912,0.2590799331665039,57.701303482055664,0.11233973503112793,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,8,24,1.0
216,1.8695652173913044,0.5114848017692566,57.93297576904297,0.10946226119995117,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,12,20,1.0
217,1.8782608695652174,0.32254141569137573,58.17180013656616,0.11517667770385742,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,7,25,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,7,25,1.0
218,1.8869565217391304,0.11168725043535233,58.40510320663452,0.11366558074951172,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
219,1.8956521739130434,0.36712098121643066,58.64059782028198,0.11408638954162598,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,14,18,1.0
220,1.9043478260869566,0.3010810315608978,58.87665128707886,0.11472201347351074,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,16,16,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,16,16,1.0
221,1.9130434782608696,0.36481404304504395,59.092214584350586,0.09462356567382812,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,8,24,1.0
222,1.9217391304347826,0.29133865237236023,59.32909560203552,0.09636211395263672,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,12,20,1.0
223,1.9304347826086956,0.2627292275428772,59.56416058540344,0.09507966041564941,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,3,29,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,3,29,1.0
224,1.9391304347826086,0.2276134192943573,59.798747062683105,0.0946052074432373,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
225,1.9478260869565218,0.5423979759216309,60.035600662231445,0.09589719772338867,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,16,16,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,16,16,1.0
226,1.9565217391304348,0.24752433598041534,61.19742178916931,0.09686660766601562,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,9,23,1.0
227,1.9652173913043478,0.30369833111763,61.430025577545166,0.09407949447631836,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,12,20,1.0
228,1.9739130434782608,0.3344227075576782,61.664289474487305,0.0936136245727539,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,7,25,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,7,25,1.0
229,1.982608695652174,0.33292922377586365,61.92005181312561,0.11374068260192871,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,12,20,1.0
230,1.991304347826087,0.3918761909008026,62.128424882888794,0.08640050888061523,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,20,0,0.0,8,12,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,20,0,0.0,8,12,1.0
231,2.0,0.21035873889923096,62.315253496170044,0.11338138580322266,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
232,2.008695652173913,0.18099646270275116,62.55202651023865,0.11475396156311035,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,10,22,1.0
233,2.017391304347826,0.11114875972270966,62.78170084953308,0.10954546928405762,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
234,2.026086956521739,0.07989722490310669,63.017027139663696,0.11520719528198242,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,9,23,1.0
235,2.034782608695652,0.056554488837718964,63.25265073776245,0.11435151100158691,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,7,25,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,7,25,1.0
236,2.0434782608695654,0.14663754403591156,63.48846125602722,0.11438274383544922,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,12,20,1.0
237,2.0521739130434784,0.11396414786577225,63.72636890411377,0.11566972732543945,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,13,19,1.0
238,2.0608695652173914,0.13737286627292633,63.96194410324097,0.11481428146362305,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,13,19,1.0
239,2.0695652173913044,0.11312682181596756,64.1985731124878,0.11513948440551758,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
240,2.0782608695652174,0.17958176136016846,64.43588352203369,0.11534404754638672,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,9,23,1.0
241,2.0869565217391304,0.07676850259304047,64.67126822471619,0.1146087646484375,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,13,19,1.0
242,2.0956521739130434,0.2838842272758484,64.90916156768799,0.11565804481506348,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,13,19,1.0
243,2.1043478260869564,0.1860315054655075,65.14557576179504,0.11540389060974121,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
244,2.1130434782608694,0.27484917640686035,65.38226342201233,0.1159505844116211,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,10,22,1.0
245,2.121739130434783,0.13688281178474426,65.62039065361023,0.11662125587463379,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,9,23,1.0
246,2.130434782608696,0.03512464836239815,65.84180903434753,0.10011053085327148,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,8,24,1.0
247,2.139130434782609,0.026201527565717697,66.0784969329834,0.1000518798828125,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,8,24,1.0
248,2.1478260869565218,0.032736293971538544,66.3340961933136,0.11879324913024902,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,10,22,1.0
249,2.1565217391304348,0.025905365124344826,66.57317781448364,0.11683201789855957,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
250,2.1652173913043478,0.2230294793844223,66.8086724281311,0.11427927017211914,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
251,2.1739130434782608,0.03354089707136154,67.97366380691528,0.11639904975891113,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,13,19,1.0
252,2.1826086956521737,0.056860022246837616,68.21172285079956,0.11692357063293457,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,12,20,1.0
253,2.1913043478260867,0.1458807736635208,68.43138456344604,0.0991203784942627,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,16,16,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,16,16,1.0
254,2.2,0.1469162404537201,68.68396496772766,0.11667442321777344,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,10,22,1.0
255,2.208695652173913,0.03377331793308258,68.90242409706116,0.09888625144958496,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,14,18,1.0
256,2.217391304347826,0.1988782435655594,69.15336918830872,0.11331343650817871,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,9,23,1.0
257,2.226086956521739,0.022658105939626694,69.39300775527954,0.11675810813903809,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
258,2.234782608695652,0.16237416863441467,69.6285548210144,0.11571884155273438,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,17,15,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,17,15,1.0
